productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,sinr0,sinr1,sinr2,sinr3,rsrq,rsrq1,rsrq2,rsrq3,rssi,rssi0,rssi1,rssi2,rssi3,distance
CPE12000SG,TLR001052281,1/19/23 15:00,293577,WLTGG-122,1.00E+12,192.168.203.25,19765,,-9.1,-83.2,-84.1,-86.7,-86.3,23.6,19.6,18.3,23.4,-8.5,-9.5,-9.1,-8.4,-55,,,,,
CPE12000SG,TLR001052770,1/19/23 15:00,293584,WLTGG-122,1.00E+12,192.168.203.43,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,1/19/23 15:00,293585,WLTGG-122,1.00E+12,192.168.203.23,190104,,-1.1,-91.3,-89.2,-91,-96.2,29.2,28.2,25.7,24.4,-8.5,-9.1,-9.3,-9,-60,,,,,
CPE12000SG,TLR001052687,1/19/23 15:00,293567,WLTGG-122,1.00E+12,192.168.203.34,2066182,,-999999,-92.2,-96,-89.7,-89.1,19.8,12.8,21.1,24.9,-9.6,-9.5,-8.9,-9.6,-60,,,,,
CPE12000SG,TLR001052332,1/19/23 15:00,293568,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,1/19/23 15:00,293569,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,1/19/23 15:00,293570,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/19/23 15:00,293571,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001061822,1/19/23 15:00,293561,WLTGG-122,1.00E+12,192.168.203.36,1113061,2,-999999,-82.3,-80.6,-82.3,-82.7,17.5,20.7,18.5,18.8,-9.4,-9.4,-9.6,-9.3,-52,,,,,605
CPE12000SG,TLR001052820,1/19/23 15:00,293564,WLTGG-122,1.00E+12,192.168.203.46,1987262,2,-4.1,-90.6,-91.9,-91.3,-91.2,15.7,15.2,14.9,15.4,-9.4,-9.6,-9.4,-9.6,-61,,,,,371
CPE12000SG,TLR001021183,1/19/23 15:00,293565,WLTGG-122,1.00E+12,192.168.203.16,2361990,2,-999999,-106.5,-111.7,-111,-102.3,5.3,-5,-5.1,6.5,-10.5,-14.4,-14.1,-10.4,-72,,,,,605
CPE12000SG,TLR001048674,1/19/23 15:00,293576,WLTGG-122,1.00E+12,192.168.203.11,2304718,,-4.1,-91.3,-94,-96.5,-94.8,23.2,20.7,16.9,21.7,-9,-9,-9.3,-9.3,-62,,,,,
CPE12000SG,TLR001023730,1/19/23 16:00,293627,WLTGG-122,1.00E+12,192.168.203.21,189648,,-999999,-100.1,-100.8,-101.7,-106.9,20.5,17.7,17.4,14.3,-9.5,-9.2,-9.1,-9.6,-71,,,,,
CPE12000SG,TLR001021183,1/19/23 16:00,293602,WLTGG-122,1.00E+12,192.168.203.16,2365590,2,-999999,-105.6,-110.8,-109.4,-101.4,3.2,-2.2,-3.1,7.4,-10.5,-13.6,-13.6,-10,-72,,,,,605
CPE12000SG,TLR001052820,1/19/23 16:00,293601,WLTGG-122,1.00E+12,192.168.203.46,1990863,2,-3.1,-90.6,-92.5,-92.5,-91.6,15.6,14.7,13.5,14.3,-9.6,-9.5,-9.5,-9.7,-61,,,,,371
CPE9000,GMK180819003927,1/19/23 16:00,293600,WLTMS-110,1.00E+12,192.168.203.47,12705407,2,7,-102,-97,,,4,11,,,-10,,,,,,,,,605
CPE12000SG,TLR001023697,1/19/23 16:00,293599,WLTGG-122,1.00E+12,192.168.203.10,2823150,2,7.6,-102.3,-102.4,-98.9,-100.5,7,5.9,8.9,6.7,-10.1,-10.1,-9.5,-9.8,-69,,,,,605
CPE12000SG,TLR001052983,1/19/23 16:00,293611,WLTGG-122,1.00E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052354,1/19/23 16:00,293612,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001048674,1/19/23 16:00,293613,WLTGG-122,1.00E+12,192.168.203.11,2308318,,-4.1,-91.9,-94.1,-96.2,-95.2,22.7,20.6,17.1,21.3,-9.1,-9,-9.4,-9.4,-63,,,,,
CPE12000SG,TLR001052281,1/19/23 16:00,293614,WLTGG-122,1.00E+12,192.168.203.25,23365,,-8.1,-83.3,-84.1,-86.9,-86.7,23,19.9,18.2,22.6,-8.8,-9.5,-9.1,-8.6,-54,,,,,
CPE12000SG,TLR001062295,1/19/23 16:00,293615,WLTGG-122,1.00E+12,192.168.203.26,4914089,,8.5,-102,-103.1,-95.9,-99.9,17.8,15.4,23.1,21.1,-9.4,-9.2,-8.7,-9.2,-67,,,,,
CPE12000SG,TLR001024707,1/19/23 16:00,293616,WLTGG-122,1.00E+12,192.168.203.17,2069815,,7.9,-103.2,-103.5,-101.3,-103.6,16.7,15.5,14.7,15,-9.4,-9.8,-9.3,-9.2,-72,,,,,
CPE12000SG,TLR001061822,1/19/23 16:00,293598,WLTGG-122,1.00E+12,192.168.203.36,1116661,2,-999999,-82.3,-80.6,-82.2,-82.7,17.2,20.6,18.1,18.5,-9.4,-9.4,-9.7,-9.4,-52,,,,,605
CPE12000SG,TLR001052247,1/19/23 16:00,293597,WLTGG-122,1.00E+12,192.168.203.28,712433,2,-999999,-92.6,-91.5,-93.8,-96.5,18,18,17,16.3,-9.4,-9.6,-9.6,-9.6,-62,,,,,195
CPE12000SG,TLR001021226,1/19/23 16:00,293617,WLTGG-122,1.00E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001061848,1/19/23 16:00,293596,WLTGG-122,1.00E+12,192.168.203.37,2073405,2,-11.1,-83.7,-82.4,-78.7,-80.3,14.8,15.2,18,16.4,-9.4,-9.7,-9.7,-9.3,-50,,,,,605
CPE12000SG,TLR001024748,1/19/23 16:00,293595,WLTGG-122,1.00E+12,192.168.203.12,4424037,2,8.4,-109.2,-108.2,-103.2,-107.1,1,-0.3,3.4,-0.3,-12.1,-11.6,-10.8,-12.4,-73,,,,,605
CPE12000SG,TLR001023930,1/19/23 16:00,293594,WLTGG-122,1.00E+12,192.168.203.18,2069781,2,-6.1,-89.6,-87.5,-86.6,-87.1,12.5,14.8,15.9,15.1,-9.3,-10,-9.8,-9.1,-57,,,,,488
CPE12300,21140003126,1/19/23 16:00,293618,CPE12300HG,1.00E+12,192.168.203.44,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,1/19/23 16:00,293619,WLTGG-122,1.00E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052312,1/19/23 16:00,293620,WLTGG-122,1.00E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052770,1/19/23 16:00,293621,WLTGG-122,1.00E+12,192.168.203.43,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,1/19/23 16:00,293622,WLTGG-122,1.00E+12,192.168.203.23,193704,,-3.1,-91.6,-89.4,-91.1,-96.2,27.2,25.6,22.8,21.2,-8.6,-9.1,-9.3,-8.8,-61,,,,,
CPE12000SG,TLR001052427,1/19/23 16:00,293623,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,1/19/23 16:00,293624,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052293,1/19/23 16:00,293625,WLTGG-122,1.00E+12,192.168.203.40,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140000512,1/19/23 16:00,293626,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052985,1/19/23 16:00,293628,WLTGG-122,1.00E+12,192.168.203.38,1125993,,8.9,-104.3,-100.9,-106.2,-101.8,14.1,15.7,10.4,16.5,-9.1,-9.3,-9.8,-9.8,-72,,,,,
CPE12000SG,TLR001062014,1/19/23 16:00,293629,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052550,1/19/23 16:00,293630,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,1/19/23 16:00,293610,WLTGG-122,1.00E+12,192.168.203.19,2308318,,-7.1,-87.4,-93.3,-88.7,-91.9,20.5,18.5,21.4,18,-9.2,-9.3,-9.1,-9.2,-59,,,,,
CPE12000SG,TLR001025025,1/19/23 16:00,293609,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/19/23 16:00,293608,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,1/19/23 16:00,293607,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,1/19/23 16:00,293606,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052332,1/19/23 16:00,293605,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052687,1/19/23 16:00,293604,WLTGG-122,1.00E+12,192.168.203.34,2069782,,-999999,-92.2,-96.3,-89.8,-89.1,21.7,14.5,22.2,26.2,-9.5,-9,-8.7,-9.5,-60,,,,,
CPE12300,21140007371,1/19/23 16:00,293603,CPE12300XG,1.00E+12,192.168.203.33,888312,,4.9,-94.8,-97.8,0,0,18.6,12.3,0,0,-9.8,-9.2,0,0,-65,-65.2,-68.9,0,0,
CPE12000SG,TLR001052382,1/19/23 17:00,293644,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052332,1/19/23 17:00,293642,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052687,1/19/23 17:00,293641,WLTGG-122,1.00E+12,192.168.203.34,2073382,,-999999,-92.4,-96.6,-90.4,-89.4,22,14.5,22.3,26.7,-9.7,-9.4,-8.8,-9.7,-56,,,,,
CPE12300,21140007371,1/19/23 17:00,293640,CPE12300XG,1.00E+12,192.168.203.33,891911,,4.9,-94.9,-97.9,0,0,18.1,11.8,0,0,-9.8,-9.2,0,0,-65,-64.5,-67.8,0,0,
CPE12000SG,TLR001021183,1/19/23 17:00,293639,WLTGG-122,1.00E+12,192.168.203.16,2369190,2,-999999,-105.6,-110.3,-109.8,-101.7,3.6,-1.5,-3.3,7.3,-10.6,-13.3,-13.2,-10,-71,,,,,605
CPE12000SG,TLR001052820,1/19/23 17:00,293638,WLTGG-122,1.00E+12,192.168.203.46,1994463,2,-3.1,-90.5,-92,-91.8,-91.8,15.7,15.4,14.4,13.9,-9.5,-9.7,-9.9,-9.7,-61,,,,,371
CPE9000,GMK180819003927,1/19/23 17:00,293637,WLTMS-110,1.00E+12,192.168.203.47,12709007,2,7,-102,-97,,,3,11,,,-9,,,,,,,,,605
CPE12000SG,TLR001023697,1/19/23 17:00,293636,WLTGG-122,1.00E+12,192.168.203.10,2826750,2,6.4,-102.6,-102.5,-98.7,-100.1,5.5,6,9.4,6.7,-10.4,-10.2,-9.6,-9.8,-68,,,,,605
CPE12000SG,TLR001061822,1/19/23 17:00,293635,WLTGG-122,1.00E+12,192.168.203.36,1120261,2,-10.1,-82.6,-80.3,-82.1,-83.1,17.3,20.9,18.5,18.6,-9.5,-9.8,-9.8,-9.3,-51,,,,,605
CPE12000SG,TLR001052247,1/19/23 17:00,293634,WLTGG-122,1.00E+12,192.168.203.28,716033,2,-999999,-92.6,-91,-92.8,-95.9,18.2,18.8,17.6,16.5,-9.3,-9.6,-9.7,-9.6,-62,,,,,195
CPE12000SG,TLR001061848,1/19/23 17:00,293633,WLTGG-122,1.00E+12,192.168.203.37,2077005,2,-12.1,-84.1,-82.1,-78.2,-80.4,14.4,15.4,18.6,16.3,-9.6,-9.9,-9.8,-9.4,-48,,,,,605
CPE12000SG,TLR001024748,1/19/23 17:00,293632,WLTGG-122,1.00E+12,192.168.203.12,4427637,2,8.4,-109.6,-107.2,-102.9,-107.9,0.8,0.6,3.3,-1.1,-12.1,-11.7,-11,-13.1,-72,,,,,605
CPE12000SG,TLR001023930,1/19/23 17:00,293631,WLTGG-122,1.00E+12,192.168.203.18,2073381,2,-999999,-89.6,-86.9,-86,-87.1,12.9,15.4,16.3,15.5,-9.2,-9.9,-9.8,-9.1,-57,,,,,488
CPE12000SG,TLR001052550,1/19/23 17:00,293667,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062014,1/19/23 17:00,293666,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052985,1/19/23 17:00,293665,WLTGG-122,1.00E+12,192.168.203.38,1129593,,6.6,-104.3,-100.6,-105.8,-102.9,14.4,15.9,11.7,16,-9.2,-9.3,-9.6,-9.8,-71,,,,,
CPE12000SG,TLR001023730,1/19/23 17:00,293664,WLTGG-122,1.00E+12,192.168.203.21,193248,,-999999,-100.4,-100.9,-101.7,-107,20.4,17.9,17.5,14.3,-9.5,-9.2,-9.1,-9.6,-71,,,,,
CPE12300,21140000512,1/19/23 17:00,293663,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052293,1/19/23 17:00,293662,WLTGG-122,1.00E+12,192.168.203.40,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,1/19/23 17:00,293661,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052427,1/19/23 17:00,293660,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,1/19/23 17:00,293659,WLTGG-122,1.00E+12,192.168.203.23,197304,,-999999,-91.7,-89.6,-91.2,-96.1,29.4,28.2,24.5,23.2,-8.5,-9.1,-14.2,-14.4,-61,,,,,
CPE12000SG,TLR001052770,1/19/23 17:00,293658,WLTGG-122,1.00E+12,192.168.203.43,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052312,1/19/23 17:00,293657,WLTGG-122,1.00E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,1/19/23 17:00,293656,WLTGG-122,1.00E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140003126,1/19/23 17:00,293655,CPE12300HG,1.00E+12,192.168.203.44,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001021226,1/19/23 17:00,293654,WLTGG-122,1.00E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024707,1/19/23 17:00,293653,WLTGG-122,1.00E+12,192.168.203.17,2073415,,-999999,-103.3,-103.4,-101.6,-103,14.1,13.9,10.4,10.9,-9.6,-9.9,-9.8,-9.4,-72,,,,,
CPE12000SG,TLR001062295,1/19/23 17:00,293652,WLTGG-122,1.00E+12,192.168.203.26,4917689,,-999999,-101.2,-102.6,-95.7,-99.7,18.4,16.1,23.4,21.1,-9.3,-9.2,-8.7,-9.2,-67,,,,,
CPE12000SG,TLR001052281,1/19/23 17:00,293651,WLTGG-122,1.00E+12,192.168.203.25,26965,,-8.1,-83.5,-84.4,-87,-86.2,22.9,19.7,18.1,22.6,-8.9,-9.5,-9.1,-8.5,-55,,,,,
CPE12000SG,TLR001048674,1/19/23 17:00,293650,WLTGG-122,1.00E+12,192.168.203.11,2311918,,-2.1,-91.9,-94.5,-97,-95.1,22.8,20.9,17,21.2,-9.1,-9,-9.3,-9.4,-62,,,,,
CPE12000SG,TLR001052354,1/19/23 17:00,293649,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052983,1/19/23 17:00,293648,WLTGG-122,1.00E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,1/19/23 17:00,293647,WLTGG-122,1.00E+12,192.168.203.19,2311918,,-999999,-87.7,-93.5,-89.1,-92.3,20,17.6,20.3,17.5,-10.1,-13.1,-12.8,-10.3,-56,,,,,
CPE12000SG,TLR001025025,1/19/23 17:00,293646,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/19/23 17:00,293645,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,1/19/23 17:00,293643,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062014,1/19/23 18:00,293703,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052550,1/19/23 18:00,293704,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001021183,1/19/23 18:00,293676,WLTGG-122,1.00E+12,192.168.203.16,2372790,2,-999999,-104.7,-110,-103.8,-103.4,4.4,-2.8,3.3,4.7,-13.3,-15.2,-12.1,-13.2,-74,,,,,605
CPE12000SG,TLR001052820,1/19/23 18:00,293675,WLTGG-122,1.00E+12,192.168.203.46,1998062,2,-4.1,-89.4,-89.6,-89.6,-89.7,16,16.6,16.5,15.6,-9.7,-9.8,-9.7,-9.7,-57,,,,,371
CPE12000SG,TLR001052912,1/19/23 18:00,293681,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,1/19/23 18:00,293682,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE9000,GMK180819003927,1/19/23 18:00,293674,WLTMS-110,1.00E+12,192.168.203.47,12712607,2,9,-101,-99,,,6,9,,,-10,,,,,,,,,605
CPE12000SG,TLR001023697,1/19/23 18:00,293673,WLTGG-122,1.00E+12,192.168.203.10,2830350,2,6.6,-99,-99.8,-101.5,-99.9,11.6,7.9,4.4,10.3,-12.6,-12.6,-11.8,-13.2,-67,,,,,605
CPE12000SG,TLR001061822,1/19/23 18:00,293672,WLTGG-122,1.00E+12,192.168.203.36,1123861,2,-10.8,-81.5,-80,-81.4,-82.1,17.9,21.2,19.7,18.7,-9.3,-9.6,-9.8,-9.3,-50,,,,,605
CPE12000SG,TLR001052247,1/19/23 18:00,293671,WLTGG-122,1.00E+12,192.168.203.28,719633,2,-999999,-92.4,-90.9,-92.7,-95.8,18.3,18.8,17.7,16.8,-9.4,-9.5,-9.8,-9.6,-61,,,,,195
CPE12000SG,TLR001061848,1/19/23 18:00,293670,WLTGG-122,1.00E+12,192.168.203.37,2080605,2,-12.1,-82.6,-81.1,-77.6,-79.2,14.9,16.3,18.9,16.5,-9.4,-9.7,-9.7,-9.3,-48,,,,,605
CPE12000SG,TLR001024748,1/19/23 18:00,293669,WLTGG-122,1.00E+12,192.168.203.12,4431237,2,9.4,-109.4,-107.7,-107.8,-111.4,-2,-2.4,-0.6,-3.6,-13.1,-13,-12.7,-14.2,-76,,,,,605
CPE12000SG,TLR001023930,1/19/23 18:00,293668,WLTGG-122,1.00E+12,192.168.203.18,2076981,2,-999999,-89.1,-86.3,-86,-87.2,12.5,15.4,15.7,14.7,-9.7,-10.2,-10.1,-9.6,-56,,,,,488
CPE12000SG,TLR001048674,1/19/23 18:00,293688,WLTGG-122,1.00E+12,192.168.203.11,2315518,,-3.1,-91.4,-94.1,-96.6,-94.7,23.3,21.3,17.4,21.5,-9.1,-9.1,-9.3,-9.4,-63,,,,,
CPE12000SG,TLR001052281,1/19/23 18:00,293689,WLTGG-122,1.00E+12,192.168.203.25,30565,,-9.1,-82.8,-83.9,-85.5,-84.8,22.5,19.6,18.9,22.6,-14.2,-14.4,-14.4,-13.8,-54,,,,,
CPE12000SG,TLR001062295,1/19/23 18:00,293690,WLTGG-122,1.00E+12,192.168.203.26,4921289,,8.6,-98.7,-100.3,-93.9,-97.1,21,19,24.2,20.8,-9.5,-9.1,-8.8,-9.2,-65,,,,,
CPE12000SG,TLR001025025,1/19/23 18:00,293684,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024707,1/19/23 18:00,293691,WLTGG-122,1.00E+12,192.168.203.17,2077015,,7.6,-101.8,-104.2,-99.1,-101.2,18.8,15.7,17.3,18.5,-12.8,-11.8,-11.1,-11.8,-70,,,,,
CPE12000SG,TLR001021226,1/19/23 18:00,293692,WLTGG-122,1.00E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140003126,1/19/23 18:00,293693,CPE12300HG,1.00E+12,192.168.203.44,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,1/19/23 18:00,293685,WLTGG-122,1.00E+12,192.168.203.19,2315518,,-999999,-87.1,-93.3,-88.4,-92.3,20.8,18.1,20.8,17.2,-9,-9.3,-9.2,-9.2,-58,,,,,
CPE12300,21140007371,1/19/23 18:00,293678,CPE12300XG,1.00E+12,192.168.203.33,895511,,5.9,-94.4,-97.2,0,0,19.4,12.8,0,0,-9.5,-9.2,0,0,-65,-65.1,-68.4,0,0,
CPE12000SG,TLR001052983,1/19/23 18:00,293686,WLTGG-122,1.00E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052312,1/19/23 18:00,293677,WLTGG-122,1.00E+12,192.168.203.24,272071,2,-999999,-107.3,-107.8,-110.9,-101.1,-1.7,-1.5,-10.8,4.6,-15.7,-15.2,-19.7,-9.6,-71,,,,,605
CPE12000SG,TLR001052354,1/19/23 18:00,293687,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/19/23 18:00,293683,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,1/19/23 18:00,293694,WLTGG-122,1.00E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052770,1/19/23 18:00,293695,WLTGG-122,1.00E+12,192.168.203.43,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,1/19/23 18:00,293696,WLTGG-122,1.00E+12,192.168.203.23,200904,,-3.1,-91.1,-89.5,-90.9,-96.1,29.3,28.2,25.8,24,-8.8,-9.3,-9.4,-9,-60,,,,,
CPE12000SG,TLR001052427,1/19/23 18:00,293697,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052687,1/19/23 18:00,293679,WLTGG-122,1.00E+12,192.168.203.34,2076982,,-999999,-92.4,-96.7,-90,-88.2,22,14.8,22.6,26.6,-9.4,-9.2,-8.8,-9.3,-57,,,,,
CPE12000SG,TLR001052332,1/19/23 18:00,293680,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,1/19/23 18:00,293698,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052293,1/19/23 18:00,293699,WLTGG-122,1.00E+12,192.168.203.40,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140000512,1/19/23 18:00,293700,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023730,1/19/23 18:00,293701,WLTGG-122,1.00E+12,192.168.203.21,196848,,-999999,-100.9,-101,-99.8,-105.1,18.4,16.6,18.6,17.2,-9.7,-9.5,-9.3,-9.1,-71,,,,,
CPE12000SG,TLR001052985,1/19/23 18:00,293702,WLTGG-122,1.00E+12,192.168.203.38,1133193,,8.6,-101,-105.9,-106.9,-103.4,14.8,11.7,10.5,15.4,-9.2,-10.2,-10.2,-9.7,-72,,,,,
CPE12000SG,TLR001052312,1/19/23 19:00,293714,WLTGG-122,1.00E+12,192.168.203.24,275671,2,-999999,-106.6,-110.3,-105.2,-109,-1.8,-7.5,-5.1,-5.9,-14,-15,-14.7,-14.7,-72,,,,,605
CPE12000SG,TLR001023930,1/19/23 19:00,293705,WLTGG-122,1.00E+12,192.168.203.18,2080581,2,-999999,-89.1,-86.4,-85.2,-86.6,13,16,16.8,15.4,-9.3,-9.8,-9.7,-9.1,-56,,,,,488
CPE12000SG,TLR001024748,1/19/23 19:00,293706,WLTGG-122,1.00E+12,192.168.203.12,4434837,2,7.4,-107.2,-106.4,-103.5,-107.1,0,1.8,3.1,0.4,-12.7,-12.1,-11.4,-12.2,-73,,,,,605
CPE12000SG,TLR001061848,1/19/23 19:00,293707,WLTGG-122,1.00E+12,192.168.203.37,2084205,2,-999999,-83,-80.7,-77.1,-79.4,15,16.5,19.5,17.1,-9.5,-9.6,-9.6,-9.3,-48,,,,,605
CPE12000SG,TLR001052247,1/19/23 19:00,293708,WLTGG-122,1.00E+12,192.168.203.28,723233,2,-999999,-91.8,-90.3,-92.4,-95.6,18.7,19.1,17.9,16.8,-9.3,-9.5,-9.9,-9.6,-61,,,,,195
CPE12000SG,TLR001061822,1/19/23 19:00,293709,WLTGG-122,1.00E+12,192.168.203.36,1127461,2,-999999,-81.8,-79.7,-81.4,-82.5,17.9,21.5,19,18.8,-9.4,-9.6,-9.7,-9.2,-50,,,,,605
CPE12000SG,TLR001023697,1/19/23 19:00,293710,WLTGG-122,1.00E+12,192.168.203.10,2833950,2,7.6,-100,-102,-99.1,-100.5,6.5,5.8,8.3,6.1,-10.2,-10.1,-9.7,-10,-69,,,,,605
CPE9000,GMK180819003927,1/19/23 19:00,293711,WLTMS-110,1.00E+12,192.168.203.47,12716207,2,9,-99,-96,,,6,13,,,-9,,,,,,,,,605
CPE12000SG,TLR001052820,1/19/23 19:00,293712,WLTGG-122,1.00E+12,192.168.203.46,2001663,2,-6.1,-89.3,-89.5,-89.8,-90.1,16.5,16.7,15.8,15.9,-9.3,-9.6,-9.5,-9.4,-61,,,,,371
CPE12000SG,TLR001021183,1/19/23 19:00,293713,WLTGG-122,1.00E+12,192.168.203.16,2376390,2,-999999,-105.9,-107.9,-106.7,-102,1.6,0.5,-1,6.3,-11.2,-12.1,-12.5,-10.1,-72,,,,,605
CPE12300,21140007371,1/19/23 19:00,293715,CPE12300XG,1.00E+12,192.168.203.33,899111,,3.9,-94.2,-97.2,0,0,19,12.6,0,0,-9.6,-9.2,0,0,-65,-63.7,-67.1,0,0,
CPE12000SG,TLR001052687,1/19/23 19:00,293716,WLTGG-122,1.00E+12,192.168.203.34,2080582,,-999999,-92.4,-96.6,-90.4,-89.2,21.7,14.9,21.6,25.8,-9.3,-8.9,-8.9,-9.3,-55,,,,,
CPE12000SG,TLR001052332,1/19/23 19:00,293717,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,1/19/23 19:00,293718,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,1/19/23 19:00,293719,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/19/23 19:00,293720,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001025025,1/19/23 19:00,293721,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
