Unnamed: 0,productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,sinr0,sinr1,sinr2,sinr3,rsrq,rsrq1,rsrq2,rsrq3,rssi,rssi0,rssi1,rssi2,rssi3,distance
114674,CPE12000SG,TLR001052912,7/3/22 17:00,114674,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
114703,CPE12300,21140003126,7/3/22 17:00,114703,CPE12300HG,1.001E+12,192.168.203.44,520817,,-999999,-103.6,-105.8,-104,-103.6,19.3,18.5,18.5,17.7,-9.1,-9.1,-9.4,-9.4,-74,-74.6,-77,-74.8,-74.4,
114702,CPE12000SG,TLR001025025,7/3/22 17:00,114702,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
114701,CPE12000SG,TLR001024016,7/3/22 17:00,114701,WLTGG-122,1.001E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
114700,CPE12000SG,TLR001052382,7/3/22 17:00,114700,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
114699,CPE12000SG,TLR001024748,7/3/22 17:00,114699,WLTGG-122,1.001E+12,192.168.203.12,882989,2,-999999,-108.7,-108.3,-109.8,-112.1,8.9,11.4,9.6,6.5,-10.5,-9.8,-10.4,-11.3,-79,,,,,605
114698,CPE12000SG,TLR001052687,7/3/22 17:00,114698,WLTGG-122,1.001E+12,192.168.203.34,5263243,1,22.1,-93.1,-91.7,-93.2,-93.5,15.2,13.3,11.9,14.4,-9.5,-9.5,-9.6,-9.5,-63,,,,,371
114697,CPE12000SG,TLR001024707,7/3/22 17:00,114697,WLTGG-122,1.001E+12,192.168.203.17,5263248,1,18,-106.9,-103.4,-104.2,-110.4,16.6,18.5,13.5,12.7,-9.2,-9.5,-10,-9.5,-74,,,,,195
114711,CPE12000SG,TLR001052550,7/3/22 17:00,114711,WLTGG-122,1.001E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
114710,CPE12000SG,TLR001062014,7/3/22 17:00,114710,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
114709,CPE12000SG,TLR001052985,7/3/22 17:00,114709,WLTGG-122,1.001E+12,192.168.203.38,17371,,9.8,-103.5,-101.6,-99,-97.1,18.3,19.5,21.8,24.9,-9,-9.1,-9.5,-9.1,-69,,,,,
114708,CPE12000SG,TLR001023730,7/3/22 17:00,114708,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
114681,CPE12000SG,TLR001052820,7/3/22 17:00,114681,WLTGG-122,1.001E+12,192.168.203.46,5240088,2,12.8,-98.3,-95.4,-95.7,-95.9,7.2,10.7,6.7,9.3,-12.3,-10.8,-12.4,-11,-63,,,,,371
114707,CPE12300,21140000512,7/3/22 17:00,114707,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
114706,CPE12000SG,TLR001052745,7/3/22 17:00,114706,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
114705,CPE12000SG,TLR001023657,7/3/22 17:00,114705,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
114739,CPE12000SG,TLR001052382,7/3/22 18:00,114739,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
114749,CPE12000SG,TLR001062014,7/3/22 18:00,114749,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
114748,CPE12000SG,TLR001023730,7/3/22 18:00,114748,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
114747,CPE12300,21140000512,7/3/22 18:00,114747,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
114746,CPE12000SG,TLR001052745,7/3/22 18:00,114746,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
114745,CPE12000SG,TLR001052427,7/3/22 18:00,114745,WLTGG-122,1.001E+12,192.168.203.42,2847369,,-999999,-104.8,-105.6,-108.4,-112.9,11.4,8.9,4.5,7.9,-10,-10.9,-13.1,-11.4,-75,,,,,
114744,CPE12000SG,TLR001023657,7/3/22 18:00,114744,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
114743,CPE12000SG,TLR001024874,7/3/22 18:00,114743,WLTGG-122,1.001E+12,192.168.203.45,,,,,,,,,,,,,,,,,,,,,
114742,CPE12000SG,TLR001024707,7/3/22 18:00,114742,WLTGG-122,1.001E+12,192.168.203.17,5266846,,10.8,-104.3,-104.4,-102.4,-112.9,18.1,17.1,15,10.3,-9.2,-9.5,-9.7,-9.7,-74,,,,,
114741,CPE12000SG,TLR001025025,7/3/22 18:00,114741,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
114740,CPE12000SG,TLR001024016,7/3/22 18:00,114740,WLTGG-122,1.001E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
114738,CPE12000SG,TLR001052332,7/3/22 18:00,114738,WLTGG-122,1.001E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
114737,CPE12000SG,TLR001024748,7/3/22 18:00,114737,WLTGG-122,1.001E+12,192.168.203.12,886584,2,18.9,-111.9,-114,-109.3,-108.9,8.6,8.6,11.3,11.7,-11.1,-10.8,-10.2,-10.2,-78,,,,,605
114736,CPE12000SG,TLR001052687,7/3/22 18:00,114736,WLTGG-122,1.001E+12,192.168.203.34,5266843,1,23,-94.5,-93.8,-93.2,-93,14.7,12.2,13.8,15.7,-9.5,-9.7,-9.4,-9.4,-63,,,,,371
114735,CPE9000,GMK180819003927,7/3/22 18:00,114735,WLTMS-110,1.001E+12,192.168.203.31,5243679,2,18,-116,-113,,,3,5,,,-11,,,,,,,,,605
114734,CPE12000SG,TLR001048674,7/3/22 18:00,114734,WLTGG-122,1.001E+12,192.168.203.11,5272363,1,11.2,-97.4,-97.3,-98,-100,12.1,8.5,10.3,9.6,-9.7,-10.6,-10,-10.3,-71,,,,,78
114733,CPE12000SG,TLR001062295,7/3/22 18:00,114733,WLTGG-122,1.001E+12,192.168.203.26,5243691,3,14.4,-100.6,-100.2,-103.1,-102.7,7,9.1,7.7,10.8,-11.3,-10.9,-11.6,-10.1,-69,,,,,488
114732,CPE12000SG,TLR001021226,7/3/22 18:00,114732,WLTGG-122,1.001E+12,192.168.203.13,,2,,,,,,,,,,,,,,,,,,,605
114731,CPE12300,21140003126,7/3/22 18:00,114731,CPE12300HG,1.001E+12,192.168.203.44,524423,1,20.2,-102.8,-104.6,-102.4,-104,19.2,19.4,20.3,18.2,-9.3,-9,-9.2,-9.5,-73,-73.8,-75.9,-73.3,-74.7,371
114730,CPE12000SG,TLR001052420,7/3/22 18:00,114730,WLTGG-122,1.001E+12,192.168.203.23,512015,2,22,-104.2,-100.6,-106.2,-103.6,7.3,8,0.1,2.3,-11.7,-11.5,-16,-14.3,-69,,,,,605
114729,CPE12000SG,TLR001052293,7/3/22 18:00,114729,WLTGG-122,1.001E+12,192.168.203.40,1555558,2,4.7,-82.1,-80.7,-81,-84.2,13,13.6,13.7,12.1,-10,-10,-9.9,-10.1,-51,,,,,488
114728,CPE12000SG,TLR001052550,7/3/22 18:00,114728,WLTGG-122,1.001E+12,192.168.203.35,5243690,2,9.9,-105.8,-104.1,-105.6,-108.3,-1,-1.9,-4.4,-4.3,-14.3,-15.9,-17.2,-19.9,-69,,,,,488
114727,CPE12000SG,TLR001052985,7/3/22 18:00,114727,WLTGG-122,1.001E+12,192.168.203.38,20972,1,-999999,-105.8,-101.4,-100.2,-100.2,15.6,19,21.2,20.3,-9.5,-9.3,-9.1,-9.1,-69,,,,,371
114726,CPE12000SG,TLR001061848,7/3/22 18:00,114726,WLTGG-122,1.001E+12,192.168.203.37,4661501,2,-2.2,-83.3,-81.3,-78,-78.9,10.9,10.8,11.6,11.4,-11.1,-11,-10.8,-10.9,-48,,,,,605
114725,CPE12300,21140007371,7/3/22 18:00,114725,CPE12300XG,1.001E+12,192.168.203.33,524456,1,13.8,-108,-105.6,0,0,6.5,4.7,0,0,-10.4,-10.8,0,0,-76,-77.8,-75.5,0,0,605
114724,CPE12000SG,TLR001023930,7/3/22 18:00,114724,WLTGG-122,1.001E+12,192.168.203.18,5266841,2,5.6,-97.7,-96.1,-104.5,-102.9,5.5,5.9,4.6,2,-12.9,-13,-13.1,-14.4,-64,,,,,488
114723,CPE12000SG,TLR001052281,7/3/22 18:00,114723,WLTGG-122,1.001E+12,192.168.203.25,,1,,,,,,,,,,,,,,,,,,,195
114722,CPE12000SG,TLR001023697,7/3/22 18:00,114722,WLTGG-122,1.001E+12,192.168.203.10,5243689,2,8.4,-100,-97.6,-99.2,-104.9,8.7,9.9,6.8,5.2,-11,-10.8,-12,-12.5,-66,,,,,605
114721,CPE12000SG,TLR001052983,7/3/22 18:00,114721,WLTGG-122,1.001E+12,192.168.203.27,1378674,1,-0.7,-87,-87.7,-88.1,-87,17.6,14.3,14.6,16.1,-9.1,-9.3,-9.4,-9.4,-58,,,,,195
114720,CPE12000SG,TLR001024549,7/3/22 18:00,114720,WLTGG-122,1.001E+12,192.168.203.19,5272365,1,6.2,-92.3,-94.1,-89.5,-95,10.3,9.1,13,10.6,-9.8,-10.1,-9.4,-9.4,-61,,,,,195
114719,CPE12000SG,TLR001061822,7/3/22 18:00,114719,WLTGG-122,1.001E+12,192.168.203.36,,2,,,,,,,,,,,,,,,,,,,605
114718,CPE12000SG,TLR001021183,7/3/22 18:00,114718,WLTGG-122,1.001E+12,192.168.203.16,5243690,2,-999999,-110.3,-103.9,-101.1,-99.6,6,10,16.4,13.8,-12.2,-10.8,-9.7,-9.9,-71,,,,,605
114717,CPE12000SG,TLR001052820,7/3/22 18:00,114717,WLTGG-122,1.001E+12,192.168.203.46,5243689,2,12.4,-95.7,-94,-91.3,-92.9,10,12.3,11.4,10.9,-11,-10.6,-10.5,-10.4,-60,,,,,371
114716,CPE12000SG,TLR001052312,7/3/22 18:00,114716,WLTGG-122,1.001E+12,192.168.203.24,1911683,2,-999999,-116.2,-112.1,-110.1,-111.9,8.2,12.5,11,11,-10.6,-10.1,-10.6,-10.2,-79,,,,,605
114715,CPE12000SG,TLR001052247,7/3/22 18:00,114715,WLTGG-122,1.001E+12,192.168.203.28,5272364,2,7.5,-91.4,-90.8,-92.1,-94.6,6.9,7.7,7.4,5.3,-11.2,-11.2,-11.5,-11.8,-59,,,,,78
114714,CPE12000SG,TLR001052354,7/3/22 18:00,114714,WLTGG-122,1.001E+12,192.168.203.22,5243689,3,6.1,-99.5,-98.6,-97.7,-94.8,11.9,10.6,7.8,14.4,-10.3,-10,-11,-9.8,-66,,,,,605
114713,CPE12000SG,TLR001052770,7/3/22 18:00,114713,WLTGG-122,1.001E+12,192.168.203.43,5032849,2,12.2,-109.3,-101.3,-102.6,-102.3,3,6,4.9,7.5,-13.9,-12.4,-13.2,-11.9,-68,,,,,781
114712,CPE12000SG,TLR001052912,7/3/22 18:00,114712,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
114753,CPE12000SG,TLR001061848,7/3/22 19:00,114753,WLTGG-122,1.001E+12,192.168.203.37,4665101,2,-7.5,-83.2,-81.3,-77.9,-78.7,10.9,10.3,11.3,11.6,-13.4,-13.6,-13.4,-13.4,-47,,,,,605
114787,CPE12000SG,TLR001062014,7/3/22 19:00,114787,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
114786,CPE12000SG,TLR001052985,7/3/22 19:00,114786,WLTGG-122,1.001E+12,192.168.203.38,24576,,-999999,-107.5,-105.5,-103.1,-99.5,14.8,16.1,17.2,22.7,-9,-9.2,-9.4,-9.1,-70,,,,,
114785,CPE12000SG,TLR001023730,7/3/22 19:00,114785,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
114784,CPE12300,21140000512,7/3/22 19:00,114784,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
114783,CPE12000SG,TLR001052745,7/3/22 19:00,114783,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
114782,CPE12000SG,TLR001052312,7/3/22 19:00,114782,WLTGG-122,1.001E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
114781,CPE12000SG,TLR001023657,7/3/22 19:00,114781,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
114780,CPE12000SG,TLR001024874,7/3/22 19:00,114780,WLTGG-122,1.001E+12,192.168.203.45,,,,,,,,,,,,,,,,,,,,,
114779,CPE12300,21140003126,7/3/22 19:00,114779,CPE12300HG,1.001E+12,192.168.203.44,,,,,,,,,,,,,,,,,,,,,
114778,CPE12000SG,TLR001024707,7/3/22 19:00,114778,WLTGG-122,1.001E+12,192.168.203.17,5270446,,-999999,-106.4,-101.2,-103.6,-111.6,18,18.6,15,10.3,-9.4,-9.5,-9.7,-10.5,-74,,,,,
114777,CPE12000SG,TLR001025025,7/3/22 19:00,114777,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
114776,CPE12000SG,TLR001024016,7/3/22 19:00,114776,WLTGG-122,1.001E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
114775,CPE12000SG,TLR001052382,7/3/22 19:00,114775,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
114774,CPE12300,21140007371,7/3/22 19:00,114774,CPE12300XG,1.001E+12,192.168.203.33,,,,,,,,,,,,,,,,,,,,,
114773,CPE12000SG,TLR001021226,7/3/22 19:00,114773,WLTGG-122,1.001E+12,192.168.203.13,,2,,,,,,,,,,,,,,,,,,,605
114772,CPE12000SG,TLR001052427,7/3/22 19:00,114772,WLTGG-122,1.001E+12,192.168.203.42,2850969,2,17.9,-104,-107.7,-108.4,-115.5,13.8,8.1,3.2,0.9,-9.6,-11.4,-13.7,-15.6,-77,,,,,605
114771,CPE12000SG,TLR001052687,7/3/22 19:00,114771,WLTGG-122,1.001E+12,192.168.203.34,5270451,1,22.1,-93.4,-92.5,-93.2,-93.5,16.5,14.2,13.7,16,-9.4,-9.4,-9.6,-9.4,-63,,,,,371
114770,CPE9000,GMK180819003927,7/3/22 19:00,114770,WLTMS-110,1.001E+12,192.168.203.31,5247279,2,23,-117,-117,,,3,3,,,-13,,,,,,,,,605
114769,CPE12000SG,TLR001062295,7/3/22 19:00,114769,WLTGG-122,1.001E+12,192.168.203.26,5247290,3,-999999,-99.2,-98.2,-103.4,-99.5,13.5,12.9,10.4,12.6,-9.6,-9.8,-10.4,-10,-67,,,,,488
114768,CPE12000SG,TLR001052770,7/3/22 19:00,114768,WLTGG-122,1.001E+12,192.168.203.43,5036448,2,22,-109.9,-102.8,-100.4,-102.3,0.7,6.6,5.6,6.7,-15.3,-11.5,-12.3,-11.9,-68,,,,,781
114767,CPE12000SG,TLR001023930,7/3/22 19:00,114767,WLTGG-122,1.001E+12,192.168.203.18,5270440,2,-999999,-96.8,-96.3,-103.6,-104.2,6.3,7.5,1.7,3.5,-12.4,-11.8,-15.4,-13.4,-64,,,,,488
114766,CPE12000SG,TLR001061822,7/3/22 19:00,114766,WLTGG-122,1.001E+12,192.168.203.36,,2,,,,,,,,,,,,,,,,,,,605
114765,CPE12000SG,TLR001052332,7/3/22 19:00,114765,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
114764,CPE12000SG,TLR001024748,7/3/22 19:00,114764,WLTGG-122,1.001E+12,192.168.203.12,890178,2,18.2,-113.8,-114.2,-109.4,-110.6,7.4,8.1,8.3,11.5,-13.4,-13.8,-13.3,-14,-76,,,,,605
114763,CPE12000SG,TLR001052983,7/3/22 19:00,114763,WLTGG-122,1.001E+12,192.168.203.27,,1,,,,,,,,,,,,,,,,,,,195
114762,CPE12000SG,TLR001052420,7/3/22 19:00,114762,WLTGG-122,1.001E+12,192.168.203.23,515615,2,21,-102,-99,-107.9,-103.5,8.8,9.2,-0.1,2.5,-10.7,-10.8,-16.5,-14.1,-69,,,,,605
114761,CPE12000SG,TLR001048674,7/3/22 19:00,114761,WLTGG-122,1.001E+12,192.168.203.11,5275963,1,11.8,-96.3,-96.7,-99.4,-100.4,12.6,10.7,6.9,7,-9.6,-10.2,-9.9,-10.3,-67,,,,,195
114760,CPE12000SG,TLR001021183,7/3/22 19:00,114760,WLTGG-122,1.001E+12,192.168.203.16,5247289,2,14.4,-106.7,-103,-98.9,-100.9,8.9,13.2,18.6,14.9,-11.2,-10.3,-9.8,-9.9,-69,,,,,605
114759,CPE12000SG,TLR001052293,7/3/22 19:00,114759,WLTGG-122,1.001E+12,192.168.203.40,1559158,2,-999999,-82,-81,-81.4,-83.9,12.6,12.8,13.2,12.5,-10,-10.2,-10,-10.1,-51,,,,,488
114758,CPE12000SG,TLR001052247,7/3/22 19:00,114758,WLTGG-122,1.001E+12,192.168.203.28,5275964,2,-999999,-91.5,-90.6,-92.7,-94.8,8.1,8.5,7.6,6.5,-11.2,-11.2,-11.7,-12,-57,,,,,78
114757,CPE12000SG,TLR001052354,7/3/22 19:00,114757,WLTGG-122,1.001E+12,192.168.203.22,5247288,3,11.8,-96.7,-95.6,-98.9,-97.3,15.8,15.1,8.2,12,-9.7,-9.6,-11.5,-10.2,-66,,,,,605
114756,CPE12000SG,TLR001052550,7/3/22 19:00,114756,WLTGG-122,1.001E+12,192.168.203.35,5247288,2,14.9,-102.2,-100.5,-104.6,-108.6,4.5,4.1,2.4,-3,-15,-15.1,-14.1,-19.1,-66,,,,,488
114755,CPE12000SG,TLR001023697,7/3/22 19:00,114755,WLTGG-122,1.001E+12,192.168.203.10,5247291,2,-999999,-99.3,-98.4,-101.1,-106.2,10.4,9.3,5.9,5.3,-10.5,-10.8,-12.3,-12.6,-66,,,,,605
114754,CPE12000SG,TLR001052281,7/3/22 19:00,114754,WLTGG-122,1.001E+12,192.168.203.25,,1,,,,,,,,,,,,,,,,,,,195
114752,CPE12000SG,TLR001052820,7/3/22 19:00,114752,WLTGG-122,1.001E+12,192.168.203.46,5247290,2,6.3,-98.7,-96.5,-92.7,-95.2,7.8,9.8,10.2,10.5,-11.6,-10.9,-10.9,-10.8,-63,,,,,371
114751,CPE12000SG,TLR001024549,7/3/22 19:00,114751,WLTGG-122,1.001E+12,192.168.203.19,5275964,1,5.9,-93.5,-95.7,-89,-94.8,8.8,6.8,11.8,11.4,-10.1,-10.2,-9.4,-9.3,-60,,,,,78
114750,CPE12000SG,TLR001052912,7/3/22 19:00,114750,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
114803,CPE12000SG,TLR001023697,7/3/22 20:00,114803,WLTGG-122,1.001E+12,192.168.203.10,5250889,2,9.4,-99.2,-97.3,-98.6,-104.6,9.3,9.5,7.5,7.4,-10.9,-10.8,-11.3,-11.6,-64,,,,,605
114788,CPE12000SG,TLR001021226,7/3/22 20:00,114788,WLTGG-122,1.001E+12,192.168.203.13,,2,,,,,,,,,,,,,,,,,,,605
114789,CPE12000SG,TLR001052820,7/3/22 20:00,114789,WLTGG-122,1.001E+12,192.168.203.46,5250889,2,6.4,-97.1,-95,-96.6,-97.4,9.2,12.5,5.4,7.2,-13.8,-13.4,-14.8,-14.1,-63,,,,,371
114790,CPE12000SG,TLR001061848,7/3/22 20:00,114790,WLTGG-122,1.001E+12,192.168.203.37,4668701,2,-3.2,-84.3,-81.3,-77.8,-79.6,5.9,5.7,6.5,6.3,-13.3,-13.6,-13.5,-13.3,-48,,,,,605
114791,CPE12000SG,TLR001052312,7/3/22 20:00,114791,WLTGG-122,1.001E+12,192.168.203.24,1918886,2,21.3,-113.6,-113.2,-114.6,-112.4,7.2,8.8,5.4,10.1,-11.7,-10.8,-12.8,-10.5,-80,,,,,605
114792,CPE12000SG,TLR001052332,7/3/22 20:00,114792,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
114793,CPE12000SG,TLR001052354,7/3/22 20:00,114793,WLTGG-122,1.001E+12,192.168.203.22,5250888,3,13.9,-96.7,-97,-98.5,-96.8,11.7,9.2,4.1,9.5,-9.9,-9.8,-11.6,-10.1,-67,,,,,605
114794,CPE12000SG,TLR001052427,7/3/22 20:00,114794,WLTGG-122,1.001E+12,192.168.203.42,2854569,1,10.2,-103.2,-104.1,-109.2,-112.3,11.3,8,3.3,5.2,-13.3,-13.9,-15,-14.1,-69,,,,,195
114802,CPE12300,21140007371,7/3/22 20:00,114802,CPE12300XG,1.001E+12,192.168.203.33,531655,1,13.9,-105.5,-106.1,0,0,7,3.2,0,0,-10.3,-11,0,0,-75,-74.1,-75.2,0,0,488
114801,CPE12000SG,TLR001061822,7/3/22 20:00,114801,WLTGG-122,1.001E+12,192.168.203.36,,2,,,,,,,,,,,,,,,,,,,605
114800,CPE12000SG,TLR001024549,7/3/22 20:00,114800,WLTGG-122,1.001E+12,192.168.203.19,5279565,1,20.7,-92.2,-93.6,-88.6,-94.1,11.8,10.9,14.2,13.2,-9.6,-9.9,-9.4,-9.2,-56,,,,,195
114799,CPE12000SG,TLR001052281,7/3/22 20:00,114799,WLTGG-122,1.001E+12,192.168.203.25,,1,,,,,,,,,,,,,,,,,,,195
114798,CPE12000SG,TLR001052420,7/3/22 20:00,114798,WLTGG-122,1.001E+12,192.168.203.23,519215,2,19.4,-101.4,-99.3,-106,-103.1,6.6,6.6,1.8,2.4,-11.5,-11.5,-14,-13.4,-67,,,,,605
114797,CPE12000SG,TLR001052983,7/3/22 20:00,114797,WLTGG-122,1.001E+12,192.168.203.27,1385885,1,-999999,-85.6,-86.6,-85.8,-84.8,17.4,13.5,14.9,16.8,-12.9,-13,-12.9,-12.8,-56,,,,,195
114796,CPE12000SG,TLR001052293,7/3/22 20:00,114796,WLTGG-122,1.001E+12,192.168.203.40,1562758,2,-999999,-82.3,-80.9,-81.4,-84,11.4,11.6,12.3,11.7,-13.3,-13.3,-13.3,-13.3,-48,,,,,488
114825,CPE12000SG,TLR001052550,7/3/22 20:00,114825,WLTGG-122,1.001E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
114824,CPE12000SG,TLR001062014,7/3/22 20:00,114824,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
114823,CPE12000SG,TLR001052985,7/3/22 20:00,114823,WLTGG-122,1.001E+12,192.168.203.38,28175,,-999999,-104.8,-102.7,-98.8,-97.1,11.4,13.3,18.1,22.7,-9.3,-9.4,-9.2,-9,-68,,,,,
114795,CPE12000SG,TLR001052247,7/3/22 20:00,114795,WLTGG-122,1.001E+12,192.168.203.28,5279564,2,-999999,-91.5,-90.5,-92.3,-94.6,2.6,3.1,1.6,0.6,-13.8,-13.8,-14.3,-14.5,-60,,,,,78
114822,CPE12000SG,TLR001023730,7/3/22 20:00,114822,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
114821,CPE12300,21140000512,7/3/22 20:00,114821,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
114820,CPE12000SG,TLR001052745,7/3/22 20:00,114820,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
114819,CPE12000SG,TLR001023657,7/3/22 20:00,114819,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
114818,CPE12000SG,TLR001024874,7/3/22 20:00,114818,WLTGG-122,1.001E+12,192.168.203.45,,,,,,,,,,,,,,,,,,,,,
114817,CPE12000SG,TLR001021183,7/3/22 20:00,114817,WLTGG-122,1.001E+12,192.168.203.16,,,,,,,,,,,,,,,,,,,,,
114816,CPE12000SG,TLR001024707,7/3/22 20:00,114816,WLTGG-122,1.001E+12,192.168.203.17,5274054,,15.4,-106.4,-103.8,-102.2,-113.9,13.8,12.4,12.6,6.1,-9.3,-9.6,-9.7,-10.7,-71,,,,,
114815,CPE12300,21140003126,7/3/22 20:00,114815,CPE12300HG,1.001E+12,192.168.203.44,,,,,,,,,,,,,,,,,,,,,
114814,CPE12000SG,TLR001062295,7/3/22 20:00,114814,WLTGG-122,1.001E+12,192.168.203.26,5250898,,7.4,-100.7,-98.1,-105.3,-105.4,1,4.4,1.4,0.7,-12.2,-10.8,-11.9,-11.9,-69,,,,,
114813,CPE12000SG,TLR001025025,7/3/22 20:00,114813,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
114812,CPE12000SG,TLR001024016,7/3/22 20:00,114812,WLTGG-122,1.001E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
114811,CPE12000SG,TLR001052382,7/3/22 20:00,114811,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
114810,CPE12000SG,TLR001023930,7/3/22 20:00,114810,WLTGG-122,1.001E+12,192.168.203.18,5274041,2,-999999,-99.1,-95.5,-102.9,-102.6,-2.7,-2.5,-4.5,-5.1,-15.7,-15.7,-17.3,-17,-60,,,,,488
114809,CPE12000SG,TLR001024748,7/3/22 20:00,114809,WLTGG-122,1.001E+12,192.168.203.12,893779,2,23,-116.7,-112.3,-108.5,-108.5,5.2,8.1,8.2,10.9,-12.3,-11.3,-11,-10.2,-76,,,,,605
114808,CPE12000SG,TLR001048674,7/3/22 20:00,114808,WLTGG-122,1.001E+12,192.168.203.11,5279563,1,-999999,-98.5,-101.5,-101.2,-106.9,3,-1.5,3.1,-1.6,-13.8,-15.1,-13.7,-15.5,-67,,,,,195
114807,CPE12000SG,TLR001052687,7/3/22 20:00,114807,WLTGG-122,1.001E+12,192.168.203.34,5274050,1,22.1,-94.7,-94.1,-92.7,-92.7,12.4,9.7,10.6,12.9,-9.7,-9.8,-9.6,-9.6,-63,,,,,371
114806,CPE9000,GMK180819003927,7/3/22 20:00,114806,WLTMS-110,1.001E+12,192.168.203.31,5250897,2,22,-118,-113,,,2,4,,,-14,,,,,,,,,605
114805,CPE12000SG,TLR001052770,7/3/22 20:00,114805,WLTGG-122,1.001E+12,192.168.203.43,5040049,2,22,-108,-99.6,-99.5,-104,2.4,7.8,7.2,4.4,-16.1,-13.2,-14,-15.2,-65,,,,,781
114804,CPE12000SG,TLR001052912,7/3/22 20:00,114804,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
114853,CPE12000SG,TLR001021226,7/3/22 21:00,114853,WLTGG-122,1.001E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
114863,CPE12000SG,TLR001062014,7/3/22 21:00,114863,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
114862,CPE12000SG,TLR001023730,7/3/22 21:00,114862,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
114861,CPE12300,21140000512,7/3/22 21:00,114861,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
114860,CPE12000SG,TLR001052745,7/3/22 21:00,114860,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
114859,CPE12000SG,TLR001052770,7/3/22 21:00,114859,WLTGG-122,1.001E+12,192.168.203.43,,,,,,,,,,,,,,,,,,,,,
114858,CPE12000SG,TLR001052312,7/3/22 21:00,114858,WLTGG-122,1.001E+12,192.168.203.24,1922486,,15.9,-114.8,-117.5,-112.5,-113.2,7.5,7.2,8.8,10.2,-10.3,-10.7,-10.5,-10.1,-81,,,,,
