productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,mean_AvgRsrp,sinr0,sinr1,sinr2,sinr3,mean_AvgSinr,rsrq,rsrq1,rsrq2,rsrq3,mean_AvgRsrq,rssi,rssi0,rssi1,rssi2,rssi3,mean_AvgRssi,distance
CPE12000SG,TLR001024549,9/11/2022 17:00,178136,WLTGG-122,1000000000000.0,192.168.203.19,11316763,1.0,-999999.0,-91.3,-96.2,-93.3,-93.9,-93.675,19.1,16.2,18.7,20.0,18.5,-9.1,-9.2,-9.3,-9.0,-9.15,-62.0,,,,,-62.0,195.0
CPE12000SG,TLR001052687,9/11/2022 17:00,178106,WLTGG-122,1000000000000.0,192.168.203.34,11311241,1.0,3.9,-95.0,-96.9,-94.8,-93.3,-95.0,21.3,17.6,21.0,25.4,21.325,-9.5,-8.6,-8.4,-9.4,-8.975,-60.0,,,,,-60.0,371.0
CPE12300,21140003126,9/11/2022 17:00,178113,CPE12300HG,1000000000000.0,192.168.203.44,1475227,2.0,20.1,-119.4,-124.8,-120.8,-118.1,-120.775,8.3,2.8,6.4,9.7,6.8,-10.7,-13.0,-11.5,-10.5,-11.425,-87.0,-89.0,-92.8,-89.8,-87.9,-89.3,371.0
CPE12000SG,TLR001052985,9/11/2022 17:00,178107,WLTGG-122,1000000000000.0,192.168.203.38,2873153,1.0,6.7,-107.2,-105.6,-109.0,-111.2,-108.25,17.0,18.3,13.9,13.5,15.675,-9.5,-9.4,-9.8,-10.1,-9.7,-76.0,,,,,-76.0,195.0
CPE12000SG,TLR001023930,9/11/2022 17:00,178105,WLTGG-122,1000000000000.0,192.168.203.18,11311241,2.0,6.6,-96.3,-94.5,-94.5,-96.4,-95.425,20.0,19.7,19.2,19.4,19.575,-9.9,-10.1,-9.8,-9.6,-9.85,-65.0,,,,,-65.0,488.0
CPE12000SG,TLR001052312,9/11/2022 17:00,178121,WLTGG-122,1000000000000.0,192.168.203.24,76365,2.0,15.9,-110.5,-111.8,-121.6,-112.5,-114.1,16.1,15.8,3.1,13.7,12.175,-9.5,-9.7,-13.0,-9.7,-10.475,-80.0,,,,,-80.0,605.0
CPE12000SG,TLR001021183,9/11/2022 17:00,178125,WLTGG-122,1000000000000.0,192.168.203.16,83364,2.0,-999999.0,-114.2,-107.3,-107.7,-107.7,-109.225,8.9,14.9,16.0,16.8,14.15,-10.6,-10.0,-9.7,-9.6,-9.975,-78.0,,,,,-78.0,605.0
CPE12000SG,TLR001024707,9/11/2022 17:00,178126,WLTGG-122,1000000000000.0,192.168.203.17,5832655,1.0,-999999.0,-103.1,-99.8,-102.2,-107.4,-103.125,21.9,23.5,20.6,15.8,20.45,-12.9,-12.3,-12.8,-14.0,-13.0,-71.0,,,,,-71.0,371.0
CPE12000SG,TLR001052550,9/11/2022 17:00,178128,WLTGG-122,1000000000000.0,192.168.203.35,2499343,2.0,9.2,-106.3,-101.9,-102.2,-103.9,-103.575,18.4,21.8,19.9,19.0,19.775,-9.7,-9.6,-9.7,-9.5,-9.625,-73.0,,,,,-73.0,488.0
CPE12000SG,TLR001024707,9/11/2022 18:00,178162,WLTGG-122,1000000000000.0,192.168.203.17,5836255,1.0,-999999.0,-103.3,-99.5,-101.4,-108.0,-103.05,22.0,24.0,20.9,15.3,20.55,-8.8,-8.9,-8.9,-9.4,-9.0,-71.0,,,,,-71.0,371.0
CPE12000SG,TLR001023697,9/11/2022 18:00,178163,WLTGG-122,1000000000000.0,192.168.203.10,2967892,2.0,-999999.0,-98.0,-97.3,-96.7,-102.6,-98.65,22.5,22.3,19.8,16.4,20.25,-9.2,-9.5,-9.5,-9.7,-9.475,-64.0,,,,,-64.0,605.0
CPE12000SG,TLR001061848,9/11/2022 18:00,178145,WLTGG-122,1000000000000.0,192.168.203.37,10709502,2.0,-4.1,-81.2,-77.9,-76.1,-78.0,-78.3,18.3,20.4,22.9,19.7,20.325,-13.0,-13.1,-9.7,-9.3,-11.275,-47.0,,,,,-47.0,605.0
CPE12000SG,TLR001048674,9/11/2022 18:00,178166,WLTGG-122,1000000000000.0,192.168.203.11,11320363,1.0,-999999.0,-110.6,-105.7,-97.4,-99.1,-103.2,4.7,9.7,17.9,17.0,12.325,-12.0,-10.3,-9.2,-9.1,-10.15,-68.0,,,,,-68.0,78.0
CPE12000SG,TLR001024748,9/11/2022 18:00,178158,WLTGG-122,1000000000000.0,192.168.203.12,429513,2.0,-999999.0,-115.5,-109.6,-107.6,-106.4,-109.775,9.6,15.4,14.1,17.3,14.1,-10.5,-9.9,-9.7,-9.6,-9.925,-73.0,,,,,-73.0,605.0
CPE12000SG,TLR001061822,9/11/2022 18:00,178167,WLTGG-122,1000000000000.0,192.168.203.36,695757,2.0,-2.1,-82.5,-80.9,-83.1,-84.7,-82.8,19.0,21.5,19.8,18.5,19.7,-12.9,-13.1,-13.2,-13.0,-13.05,-51.0,,,,,-51.0,605.0
CPE12000SG,TLR001052354,9/11/2022 18:00,178154,WLTGG-122,1000000000000.0,192.168.203.22,2967892,3.0,11.2,-98.3,-95.4,-96.8,-94.6,-96.275,19.5,21.7,18.5,25.4,21.275,-9.3,-9.0,-8.9,-9.1,-9.075,-66.0,,,,,-66.0,605.0
CPE12000SG,TLR001052820,9/11/2022 18:00,178165,WLTGG-122,1000000000000.0,192.168.203.46,2965143,2.0,8.8,-98.5,-94.2,-91.3,-92.8,-94.2,10.1,15.3,17.6,16.1,14.775,-10.7,-10.1,-9.8,-9.5,-10.025,-61.0,,,,,-61.0,371.0
CPE12000SG,TLR001052281,9/11/2022 18:00,178159,WLTGG-122,1000000000000.0,192.168.203.25,777684,1.0,-8.1,-83.3,-80.6,-82.1,-85.0,-82.75,24.0,22.7,21.6,23.4,22.925,-8.6,-9.0,-9.1,-8.6,-8.825,-52.0,,,,,-52.0,371.0
CPE12000SG,TLR001052312,9/11/2022 18:00,178157,WLTGG-122,1000000000000.0,192.168.203.24,79965,2.0,11.8,-110.6,-111.6,-115.7,-120.5,-114.6,16.1,15.3,9.3,5.6,11.575,-13.1,-12.5,-12.8,-13.3,-12.925,-77.0,,,,,-77.0,605.0
CPE12000SG,TLR001052247,9/11/2022 18:00,178153,WLTGG-122,1000000000000.0,192.168.203.28,11320364,2.0,-999999.0,-92.2,-90.5,-93.0,-96.5,-93.05,20.1,20.7,18.9,17.8,19.375,-9.1,-9.5,-9.6,-9.5,-9.425,-58.0,,,,,-58.0,78.0
CPE12000SG,TLR001052550,9/11/2022 18:00,178164,WLTGG-122,1000000000000.0,192.168.203.35,2502943,2.0,8.4,-104.0,-101.9,-101.3,-99.6,-101.7,19.9,19.7,20.3,21.5,20.35,-12.9,-13.2,-13.1,-12.8,-13.0,-71.0,,,,,-71.0,488.0
CPE12000SG,TLR001023730,9/11/2022 18:00,178161,WLTGG-122,1000000000000.0,192.168.203.21,68130,1.0,-999999.0,-114.0,-114.8,-112.0,-112.6,-113.35,13.0,12.2,14.0,14.3,13.375,-13.7,-14.0,-13.6,-14.1,-13.85,-81.0,,,,,-81.0,371.0
CPE12300,21140003126,9/11/2022 18:00,178150,CPE12300HG,1000000000000.0,192.168.203.44,1478828,2.0,21.9,-124.2,-125.3,-123.4,-118.3,-122.8,3.5,1.9,4.3,9.6,4.825,-15.3,-16.2,-15.3,-15.0,-15.45,-85.0,-89.0,-89.6,-88.3,-83.5,-87.08,371.0
CPE12000SG,TLR001052420,9/11/2022 18:00,178148,WLTGG-122,1000000000000.0,192.168.203.23,1129204,1.0,1.9,-97.0,-95.8,-96.5,-98.8,-97.025,23.7,25.4,23.9,24.5,24.375,-9.0,-9.1,-8.7,-8.6,-8.85,-67.0,,,,,-67.0,605.0
CPE9000,GMK180819003927,9/11/2022 18:00,178146,WLTMS-110,1000000000000.0,192.168.203.47,1477007,2.0,7.0,-102.0,-104.0,,,-103.0,16.0,14.0,,,15.0,-9.0,,,,-9.0,,,,,,,605.0
CPE12000SG,TLR001052985,9/11/2022 18:00,178144,WLTGG-122,1000000000000.0,192.168.203.38,2876753,1.0,-999999.0,-104.1,-111.0,-106.5,-110.1,-107.925,20.5,13.9,14.7,14.6,15.925,-9.5,-10.0,-9.4,-9.7,-9.65,-77.0,,,,,-77.0,195.0
CPE12000SG,TLR001052687,9/11/2022 18:00,178143,WLTGG-122,1000000000000.0,192.168.203.34,11314844,1.0,5.9,-96.5,-97.5,-95.3,-94.4,-95.925,20.6,17.2,20.3,24.6,20.675,-9.3,-8.6,-8.4,-9.3,-8.9,-60.0,,,,,-60.0,371.0
CPE12000SG,TLR001023930,9/11/2022 18:00,178142,WLTGG-122,1000000000000.0,192.168.203.18,11314840,2.0,-999999.0,-96.4,-94.8,-96.0,-98.4,-96.4,19.9,20.6,18.4,17.5,19.1,-11.9,-11.8,-11.9,-11.8,-11.85,-62.0,,,,,-62.0,488.0
CPE12000SG,TLR001025025,9/11/2022 18:00,178155,WLTGG-122,1000000000000.0,192.168.203.14,3830202,1.0,-2.1,-91.8,-93.7,-91.9,-93.3,-92.675,25.7,23.4,24.0,23.9,24.25,-8.9,-9.1,-9.1,-9.1,-9.05,-64.0,,,,,-64.0,371.0
CPE12000SG,TLR001024549,9/11/2022 18:00,178172,WLTGG-122,1000000000000.0,192.168.203.19,11320363,1.0,-999999.0,-91.6,-96.2,-93.0,-93.8,-93.65,19.0,16.3,18.8,20.0,18.525,-9.2,-10.5,-10.6,-9.2,-9.875,-63.0,,,,,-63.0,195.0
CPE12000SG,TLR001021226,9/11/2022 18:00,178171,WLTGG-122,1000000000000.0,192.168.203.13,5701304,2.0,-999999.0,-115.7,-111.9,-110.1,-113.2,-112.725,11.8,14.3,16.7,14.5,14.325,-9.4,-9.6,-9.2,-9.0,-9.3,-83.0,,,,,-83.0,605.0
CPE12300,21140007371,9/11/2022 18:00,178170,CPE12300XG,1000000000000.0,192.168.203.33,450875,1.0,10.7,-106.7,-109.3,0.0,0.0,-108.0,16.9,11.4,0.0,0.0,14.15,-10.1,-9.7,0.0,0.0,-9.9,-77.0,-73.9,-74.9,0.0,0.0,-75.26666667,488.0
CPE12000SG,TLR001062014,9/11/2022 18:00,178169,WLTGG-122,1000000000000.0,192.168.203.39,455940,2.0,4.9,-88.9,-86.9,-86.6,-87.3,-87.425,18.5,17.9,18.2,19.6,18.55,-9.4,-10.0,-9.9,-9.3,-9.65,-57.0,,,,,-57.0,605.0
CPE12000SG,TLR001052293,9/11/2022 18:00,178168,WLTGG-122,1000000000000.0,192.168.203.40,4950097,2.0,-1.1,-83.2,-80.9,-80.3,-83.9,-82.075,19.4,21.2,23.5,21.2,21.325,-12.9,-13.1,-9.5,-9.1,-11.15,-51.0,,,,,-51.0,605.0
CPE12000SG,TLR001021183,9/11/2022 18:00,178160,WLTGG-122,1000000000000.0,192.168.203.16,86964,2.0,-999999.0,-110.4,-107.7,-106.0,-108.6,-108.175,12.6,14.7,18.2,16.5,15.5,-10.1,-10.2,-9.7,-9.7,-9.925,-78.0,,,,,-78.0,605.0
CPE12000SG,TLR001062295,9/11/2022 18:00,178147,WLTGG-122,1000000000000.0,192.168.203.26,2967893,3.0,8.6,-97.3,-100.5,-99.6,-99.3,-99.175,20.4,17.5,16.7,18.2,18.2,-9.4,-9.4,-9.4,-9.6,-9.45,-68.0,,,,,-68.0,605.0
CPE12000SG,TLR001052820,9/11/2022 19:00,178202,WLTGG-122,1000000000000.0,192.168.203.46,2968743,2.0,10.7,-98.0,-95.2,-91.2,-94.0,-94.6,10.4,14.1,17.6,14.8,14.225,-13.6,-13.4,-13.2,-13.1,-13.325,-61.0,,,,,-61.0,371.0
CPE12300,21140003126,9/11/2022 19:00,178187,CPE12300HG,1000000000000.0,192.168.203.44,1482428,2.0,15.8,-122.2,-126.1,-122.3,-122.0,-123.15,6.0,1.0,4.8,6.0,4.45,-11.8,-13.7,-11.8,-11.1,-12.1,-91.0,-90.4,-92.9,-91.3,-91.2,-91.36,371.0
CPE12000SG,TLR001024549,9/11/2022 19:00,178209,WLTGG-122,1000000000000.0,192.168.203.19,11323963,1.0,-999999.0,-91.3,-95.9,-93.3,-94.1,-93.65,19.3,16.5,18.6,19.6,18.5,-8.9,-9.2,-9.3,-8.9,-9.075,-63.0,,,,,-63.0,195.0
CPE12000SG,TLR001021226,9/11/2022 19:00,178208,WLTGG-122,1000000000000.0,192.168.203.13,5704904,2.0,-999999.0,-115.4,-112.8,-114.9,-114.6,-114.425,12.7,13.9,12.0,13.1,12.925,-9.5,-9.7,-9.4,-9.5,-9.525,-84.0,,,,,-84.0,605.0
CPE12000SG,TLR001023930,9/11/2022 19:00,178179,WLTGG-122,1000000000000.0,192.168.203.18,11318441,2.0,9.2,-96.0,-95.1,-94.4,-96.7,-95.55,20.2,20.1,19.7,19.4,19.85,-13.0,-13.2,-13.1,-12.9,-13.05,-61.0,,,,,-61.0,488.0
CPE12000SG,TLR001062014,9/11/2022 19:00,178206,WLTGG-122,1000000000000.0,192.168.203.39,459540,2.0,-30.6,-88.4,-86.9,-86.7,-87.3,-87.325,18.8,18.3,18.3,19.4,18.7,-9.4,-10.0,-9.9,-9.3,-9.65,-57.0,,,,,-57.0,605.0
CPE12000SG,TLR001052293,9/11/2022 19:00,178205,WLTGG-122,1000000000000.0,192.168.203.40,4953697,2.0,-2.1,-82.2,-80.3,-80.0,-83.6,-81.525,20.1,21.3,22.8,20.5,21.175,-9.2,-9.5,-9.4,-9.3,-9.35,-51.0,,,,,-51.0,605.0
CPE12000SG,TLR001061822,9/11/2022 19:00,178204,WLTGG-122,1000000000000.0,192.168.203.36,699358,2.0,-5.4,-81.3,-80.8,-83.1,-83.8,-82.25,20.0,22.7,20.4,19.4,20.625,-9.3,-9.6,-9.6,-9.3,-9.45,-48.0,,,,,-48.0,605.0
CPE12000SG,TLR001048674,9/11/2022 19:00,178203,WLTGG-122,1000000000000.0,192.168.203.11,11323963,1.0,8.2,-108.9,-105.4,-98.8,-102.3,-103.85,6.8,10.6,18.3,16.0,12.925,-11.4,-10.4,-9.2,-9.2,-10.05,-70.0,,,,,-70.0,78.0
CPE12300,21140007371,9/11/2022 19:00,178207,CPE12300XG,1000000000000.0,192.168.203.33,454475,1.0,8.7,-107.1,-107.9,0.0,0.0,-107.5,16.0,10.9,0.0,0.0,13.45,-12.7,-14.8,0.0,0.0,-13.75,-78.0,-74.6,-73.7,0.0,0.0,-75.43333333,488.0
CPE12000SG,TLR001023697,9/11/2022 19:00,178200,WLTGG-122,1000000000000.0,192.168.203.10,2971492,2.0,8.5,-97.7,-97.3,-96.5,-102.0,-98.375,23.4,22.7,20.5,17.0,20.9,-12.9,-12.9,-12.9,-12.9,-12.9,-64.0,,,,,-64.0,605.0
CPE12000SG,TLR001024707,9/11/2022 19:00,178199,WLTGG-122,1000000000000.0,192.168.203.17,5839855,1.0,-999999.0,-104.1,-100.6,-102.5,-108.2,-103.85,21.5,23.0,19.5,14.8,19.7,-13.3,-12.6,-10.1,-10.6,-11.65,-70.0,,,,,-70.0,371.0
CPE12000SG,TLR001021183,9/11/2022 19:00,178198,WLTGG-122,1000000000000.0,192.168.203.16,90564,2.0,13.8,-111.9,-106.7,-105.9,-108.8,-108.325,12.0,15.5,17.9,16.4,15.45,-13.3,-13.3,-13.1,-13.0,-13.175,-74.0,,,,,-74.0,605.0
CPE12000SG,TLR001052687,9/11/2022 19:00,178180,WLTGG-122,1000000000000.0,192.168.203.34,11318441,1.0,4.9,-95.8,-97.4,-95.4,-95.3,-95.975,20.7,17.0,20.5,23.6,20.45,-9.4,-8.6,-8.3,-9.4,-8.925,-62.0,,,,,-62.0,371.0
CPE12000SG,TLR001024748,9/11/2022 19:00,178196,WLTGG-122,1000000000000.0,192.168.203.12,433113,2.0,-999999.0,-116.0,-107.9,-106.2,-107.7,-109.45,8.9,16.5,16.1,16.3,14.45,-10.7,-9.8,-9.5,-9.7,-9.925,-77.0,,,,,-77.0,605.0
CPE12000SG,TLR001052281,9/11/2022 19:00,178197,WLTGG-122,1000000000000.0,192.168.203.25,781284,1.0,-7.8,-82.6,-80.2,-82.3,-85.4,-82.625,23.5,22.2,20.9,22.5,22.275,-13.7,-14.8,-14.9,-13.5,-14.225,-46.0,,,,,-46.0,371.0
CPE12000SG,TLR001052985,9/11/2022 19:00,178181,WLTGG-122,1000000000000.0,192.168.203.38,2880353,1.0,-999999.0,-101.7,-107.5,-104.1,-107.5,-105.2,21.8,16.5,18.1,16.3,18.175,-9.4,-9.8,-9.1,-9.6,-9.475,-73.0,,,,,-73.0,195.0
CPE9000,GMK180819003927,9/11/2022 19:00,178183,WLTMS-110,1000000000000.0,192.168.203.47,1480607,2.0,6.0,-112.0,-108.0,,,-110.0,6.0,8.0,,,7.0,-12.0,,,,-12.0,,,,,,,605.0
CPE12000SG,TLR001062295,9/11/2022 19:00,178184,WLTGG-122,1000000000000.0,192.168.203.26,2971493,3.0,-999999.0,-97.7,-100.8,-98.6,-99.7,-99.2,14.3,11.4,8.2,9.5,10.85,-9.6,-9.6,-9.6,-9.9,-9.675,-68.0,,,,,-68.0,605.0
CPE12000SG,TLR001052420,9/11/2022 19:00,178185,WLTGG-122,1000000000000.0,192.168.203.23,1132805,1.0,6.2,-96.9,-95.9,-95.8,-98.6,-96.8,23.0,23.4,23.4,23.3,23.275,-14.0,-14.6,-14.5,-14.2,-14.325,-61.0,,,,,-61.0,605.0
CPE12000SG,TLR001052550,9/11/2022 19:00,178201,WLTGG-122,1000000000000.0,192.168.203.35,2506544,2.0,10.5,-108.7,-102.8,-100.6,-100.9,-103.25,15.9,20.3,21.4,21.6,19.8,-9.7,-9.8,-9.5,-9.3,-9.575,-72.0,,,,,-72.0,488.0
CPE12000SG,TLR001052312,9/11/2022 19:00,178195,WLTGG-122,1000000000000.0,192.168.203.24,83565,2.0,21.2,-114.6,-112.7,-115.2,-111.3,-113.45,13.0,14.4,10.0,14.0,12.85,-9.6,-9.9,-10.1,-9.2,-9.7,-83.0,,,,,-83.0,605.0
CPE12000SG,TLR001025025,9/11/2022 19:00,178193,WLTGG-122,1000000000000.0,192.168.203.14,3833802,1.0,-1.1,-91.2,-91.6,-91.2,-93.0,-91.75,25.5,25.8,24.2,23.6,24.775,-11.5,-9.5,-9.9,-11.6,-10.625,-62.0,,,,,-62.0,371.0
CPE12000SG,TLR001061848,9/11/2022 19:00,178182,WLTGG-122,1000000000000.0,192.168.203.37,10713101,2.0,-4.3,-80.7,-78.1,-76.2,-77.9,-78.225,19.0,21.3,22.5,19.5,20.575,-9.3,-9.6,-9.6,-9.2,-9.425,-47.0,,,,,-47.0,605.0
CPE12000SG,TLR001023730,9/11/2022 19:00,178190,WLTGG-122,1000000000000.0,192.168.203.21,71730,1.0,9.6,-112.4,-116.5,-113.6,-113.1,-113.9,15.2,10.3,12.8,14.0,13.075,-8.9,-9.9,-9.4,-9.6,-9.45,-79.0,,,,,-79.0,371.0
CPE12000SG,TLR001052247,9/11/2022 19:00,178191,WLTGG-122,1000000000000.0,192.168.203.28,11323963,2.0,-999999.0,-92.2,-90.6,-93.0,-96.5,-93.075,20.0,20.6,18.9,17.8,19.325,-9.2,-9.4,-9.5,-9.4,-9.375,-61.0,,,,,-61.0,78.0
CPE12000SG,TLR001052354,9/11/2022 19:00,178192,WLTGG-122,1000000000000.0,192.168.203.22,2971492,3.0,-999999.0,-97.4,-95.6,-96.2,-95.2,-96.1,21.9,21.6,19.2,24.5,21.8,-9.3,-9.0,-9.0,-9.1,-9.1,-66.0,,,,,-66.0,605.0
CPE12000SG,TLR001023930,9/11/2022 20:00,178216,WLTGG-122,1000000000000.0,192.168.203.18,11322041,2.0,6.4,-96.8,-95.8,-94.7,-96.3,-95.9,20.4,20.2,20.2,20.0,20.2,-9.5,-10.1,-9.8,-9.6,-9.75,-65.0,,,,,-65.0,488.0
CPE12000SG,TLR001023730,9/11/2022 20:00,178227,WLTGG-122,1000000000000.0,192.168.203.21,75330,1.0,-999999.0,-113.6,-114.2,-110.2,-116.0,-113.5,13.5,12.4,16.0,11.2,13.275,-9.1,-9.9,-9.6,-10.1,-9.675,-81.0,,,,,-81.0,195.0
CPE12000SG,TLR001052247,9/11/2022 20:00,178228,WLTGG-122,1000000000000.0,192.168.203.28,11327563,2.0,-999999.0,-92.4,-90.6,-93.1,-96.8,-93.225,20.1,20.7,18.9,17.5,19.3,-9.1,-9.5,-9.7,-9.4,-9.425,-61.0,,,,,-61.0,78.0
CPE12000SG,TLR001052354,9/11/2022 20:00,178229,WLTGG-122,1000000000000.0,192.168.203.22,2975092,3.0,8.7,-97.9,-96.7,-95.9,-95.1,-96.4,21.1,20.6,20.4,25.1,21.8,-9.3,-9.0,-8.9,-9.1,-9.075,-66.0,,,,,-66.0,605.0
CPE12000SG,TLR001025025,9/11/2022 20:00,178230,WLTGG-122,1000000000000.0,192.168.203.14,3837402,1.0,-4.1,-91.0,-91.5,-90.8,-92.2,-91.375,25.9,26.1,25.3,24.7,25.5,-9.0,-9.0,-8.9,-9.0,-8.975,-62.0,,,,,-62.0,371.0
CPE12000SG,TLR001052312,9/11/2022 20:00,178232,WLTGG-122,1000000000000.0,192.168.203.24,87165,2.0,13.9,-111.4,-114.4,-114.0,-114.3,-113.525,15.6,12.9,10.8,12.2,12.875,-9.4,-9.9,-10.1,-9.6,-9.75,-83.0,,,,,-83.0,605.0
CPE12000SG,TLR001021226,9/11/2022 20:00,178233,WLTGG-122,1000000000000.0,192.168.203.13,5708504,2.0,-999999.0,-111.1,-116.5,-110.2,-115.0,-113.2,16.7,10.4,15.0,12.9,13.75,-9.3,-10.1,-9.2,-9.3,-9.475,-82.0,,,,,-82.0,605.0
CPE12000SG,TLR001061848,9/11/2022 20:00,178219,WLTGG-122,1000000000000.0,192.168.203.37,10716701,2.0,-3.1,-82.3,-78.7,-76.7,-79.0,-79.175,18.1,21.2,23.1,19.9,20.575,-9.2,-9.6,-9.7,-9.2,-9.425,-47.0,,,,,-47.0,605.0
CPE12000SG,TLR001024707,9/11/2022 20:00,178235,WLTGG-122,1000000000000.0,192.168.203.17,5843455,1.0,-999999.0,-103.3,-99.4,-101.9,-107.6,-103.05,22.1,24.5,19.4,15.1,20.275,-9.0,-9.0,-9.2,-9.6,-9.2,-70.0,,,,,-70.0,371.0
CPE12300,21140003126,9/11/2022 20:00,178224,CPE12300HG,1000000000000.0,192.168.203.44,1486028,2.0,21.1,-121.7,-126.1,-123.1,-120.2,-122.775,6.2,1.3,4.7,7.6,4.95,-11.5,-13.4,-12.1,-11.1,-12.025,-89.0,-90.7,-93.0,-91.7,-89.5,-90.78,371.0
CPE12000SG,TLR001062014,9/11/2022 20:00,178242,WLTGG-122,1000000000000.0,192.168.203.39,463140,2.0,4.5,-88.4,-86.9,-86.6,-87.9,-87.45,18.5,17.9,18.1,19.3,18.45,-9.2,-9.9,-9.8,-9.1,-9.5,-57.0,,,,,-57.0,605.0
CPE12000SG,TLR001052687,9/11/2022 20:00,178217,WLTGG-122,1000000000000.0,192.168.203.34,11322041,1.0,3.9,-95.9,-96.9,-94.6,-94.2,-95.4,20.5,17.7,21.2,25.7,21.275,-9.3,-8.5,-8.4,-9.4,-8.9,-64.0,,,,,-64.0,371.0
CPE12000SG,TLR001048674,9/11/2022 20:00,178239,WLTGG-122,1000000000000.0,192.168.203.11,11327563,1.0,7.7,-105.3,-105.8,-98.8,-102.0,-102.975,11.0,10.8,18.5,16.3,14.15,-9.8,-10.2,-9.1,-9.3,-9.6,-70.0,,,,,-70.0,78.0
CPE12000SG,TLR001061822,9/11/2022 20:00,178240,WLTGG-122,1000000000000.0,192.168.203.36,702957,2.0,-1.1,-83.4,-82.7,-83.4,-85.4,-83.725,19.3,21.7,20.6,18.8,20.1,-9.3,-9.6,-9.6,-9.3,-9.45,-53.0,,,,,-53.0,605.0
CPE12000SG,TLR001052293,9/11/2022 20:00,178241,WLTGG-122,1000000000000.0,192.168.203.40,4957296,2.0,-0.1,-83.1,-80.5,-79.8,-83.3,-81.675,19.4,21.3,23.0,21.8,21.375,-9.1,-9.5,-9.4,-9.0,-9.25,-50.0,,,,,-50.0,605.0
CPE12000SG,TLR001052420,9/11/2022 20:00,178222,WLTGG-122,1000000000000.0,192.168.203.23,1136404,1.0,3.9,-96.9,-96.4,-96.2,-98.8,-97.075,24.2,24.8,24.4,24.5,24.475,-8.8,-8.9,-9.1,-9.1,-8.975,-64.0,,,,,-64.0,605.0
CPE12300,21140007371,9/11/2022 20:00,178243,CPE12300XG,1000000000000.0,192.168.203.33,458075,1.0,8.8,-106.8,-108.4,0.0,0.0,-107.6,16.3,10.4,0.0,0.0,13.35,-9.9,-10.1,0.0,0.0,-10.0,-77.0,-77.1,-78.7,0.0,0.0,-77.6,488.0
CPE12000SG,TLR001024748,9/11/2022 20:00,178244,WLTGG-122,1000000000000.0,192.168.203.12,436713,2.0,20.2,-116.2,-108.4,-106.7,-107.4,-109.675,8.6,15.8,15.6,16.1,14.025,-11.0,-10.0,-9.8,-9.7,-10.125,-78.0,,,,,-78.0,605.0
CPE12000SG,TLR001024549,9/11/2022 20:00,178245,WLTGG-122,1000000000000.0,192.168.203.19,11327563,1.0,-999999.0,-91.2,-95.7,-93.0,-94.0,-93.475,19.5,16.6,18.9,20.1,18.775,-9.1,-9.2,-9.3,-8.9,-9.125,-62.0,,,,,-62.0,195.0
CPE12000SG,TLR001052985,9/11/2022 20:00,178218,WLTGG-122,1000000000000.0,192.168.203.38,2883953,1.0,-999999.0,-106.6,-110.0,-107.5,-106.8,-107.725,17.5,15.0,14.5,16.4,15.85,-14.7,-14.7,-14.4,-14.8,-14.65,-77.0,,,,,-77.0,195.0
CPE12000SG,TLR001023697,9/11/2022 20:00,178236,WLTGG-122,1000000000000.0,192.168.203.10,2975092,2.0,7.4,-97.3,-96.8,-97.0,-101.6,-98.175,24.0,23.8,19.9,17.2,21.225,-9.1,-9.4,-9.3,-9.3,-9.275,-67.0,,,,,-67.0,605.0
CPE12000SG,TLR001052281,9/11/2022 20:00,178234,WLTGG-122,1000000000000.0,192.168.203.25,784884,1.0,-9.1,-83.0,-80.4,-82.5,-85.4,-82.825,24.0,22.8,21.4,23.0,22.8,-8.8,-9.2,-9.2,-8.6,-8.95,-51.0,,,,,-51.0,371.0
CPE12000SG,TLR001052820,9/11/2022 20:00,178238,WLTGG-122,1000000000000.0,192.168.203.46,2972343,2.0,7.6,-98.3,-94.7,-91.9,-94.3,-94.8,10.5,15.0,17.5,14.9,14.475,-10.7,-10.3,-9.9,-9.8,-10.175,-62.0,,,,,-62.0,371.0
CPE12000SG,TLR001052550,9/11/2022 20:00,178237,WLTGG-122,1000000000000.0,192.168.203.35,2510145,2.0,3.3,-105.0,-101.3,-101.8,-101.4,-102.375,19.6,22.1,20.8,21.1,20.9,-9.5,-9.7,-9.8,-9.4,-9.6,-72.0,,,,,-72.0,488.0
CPE12000SG,TLR001062295,9/11/2022 20:00,178221,WLTGG-122,1000000000000.0,192.168.203.26,2975093,3.0,9.6,-98.4,-100.1,-98.5,-101.1,-99.525,15.5,13.2,11.0,10.8,12.625,-9.4,-9.4,-9.2,-9.6,-9.4,-69.0,,,,,-69.0,605.0
CPE9000,GMK180819003927,9/11/2022 20:00,178220,WLTMS-110,1000000000000.0,192.168.203.47,1484207,2.0,7.0,-102.0,-103.0,,,-102.5,15.0,14.0,,,14.5,-9.0,,,,-9.0,,,,,,,605.0
CPE12000SG,TLR001052420,9/11/2022 21:00,178259,WLTGG-122,1000000000000.0,192.168.203.23,1140005,1.0,4.9,-97.2,-97.0,-95.9,-98.8,-97.225,23.3,23.9,24.7,24.1,24.0,-8.8,-8.8,-8.9,-9.0,-8.875,-67.0,,,,,-67.0,605.0
